CategoryCode,ItemCode,DateID,DailySales
category_2,1064473,2021-11-26,6
category_2,1064473,2022-02-02,8
category_2,1064473,2022-01-20,10
category_2,1064473,2022-02-01,1
category_2,1064473,2021-10-31,6
category_2,1064473,2021-12-27,9
category_2,1064473,2021-12-16,4
category_2,1064473,2022-01-10,1
category_2,1064473,2022-01-31,7
category_2,1064473,2022-01-12,8
category_2,1064473,2021-11-14,9
category_2,1064473,2021-12-14,3
category_2,1064473,2022-02-15,8
category_2,1064473,2021-11-06,2
category_2,1064473,2021-12-28,5
category_2,1064473,2021-12-15,2
category_2,1064473,2022-02-07,2
category_2,1064473,2021-12-29,2
category_2,1064473,2021-12-03,4
category_2,1064473,2022-01-11,2
category_2,1064473,2021-12-20,4
category_2,1064473,2021-10-14,5
category_2,1064473,2021-10-08,5
category_2,1064473,2021-10-26,9
category_2,1064473,2021-10-06,6
category_2,1064473,2021-10-29,5
category_2,1064473,2021-10-09,5
category_2,1064473,2021-11-16,6
category_2,1064473,2021-10-18,3
category_2,1064473,2021-10-27,9
category_2,1064473,2022-02-11,2
category_2,1064473,2021-11-27,5
category_2,1064473,2022-02-17,7
category_2,1064473,2022-01-27,15
category_2,1064473,2021-10-30,13
category_2,1064473,2021-12-09,5
category_2,1064473,2021-11-18,7
category_2,1064473,2022-01-04,2
category_2,1064473,2021-11-17,8
category_2,1064473,2021-10-17,3
category_2,1064473,2021-11-05,4
category_2,1064473,2021-11-04,6
category_2,1064473,2021-12-06,2
category_2,1064473,2021-11-30,10
category_2,1064473,2021-11-03,4
category_2,1064473,2021-10-25,12
category_2,1064473,2021-10-28,4
category_2,1064473,2021-10-13,9
category_2,1064473,2021-10-04,6
category_2,1064473,2021-10-12,4
category_2,1006108,2021-12-19,1
category_2,1006108,2022-02-04,1
category_2,1006108,2022-01-13,18
category_2,1006108,2021-12-22,1
category_2,1006108,2022-01-17,1
category_2,1006108,2021-11-25,8
category_2,1006108,2021-11-12,2
category_2,1006108,2021-10-16,2
category_2,1006108,2022-01-23,1
category_2,1006108,2022-01-22,4
category_2,1006108,2021-12-26,1
category_2,1006108,2022-02-03,6
category_2,1006108,2021-11-23,1
category_2,1006108,2021-11-11,2
category_2,1006108,2021-11-08,1
category_2,1006108,2021-10-07,2
category_2,1006108,2021-10-19,2
category_2,1006108,2022-01-03,1
category_2,1006108,2021-10-03,1
category_2,1006108,2021-11-24,1
category_2,1006108,2021-11-15,4
category_2,1006108,2021-10-05,2
category_2,1006108,2022-01-01,2
category_2,1006108,2021-12-11,4
category_2,1006108,2022-01-14,1
category_2,1006108,2021-12-05,3
category_2,1006108,2022-01-15,1
category_2,1006108,2021-12-18,1
category_2,1006108,2021-12-02,6
category_2,1006108,2022-01-26,2
category_2,1006108,2021-11-19,1
category_2,1006108,2021-10-02,1
category_2,1006108,2021-11-07,3
category_2,1006108,2022-02-10,3
category_2,1006108,2021-11-20,1
category_2,1006108,2021-12-10,1
category_2,1006108,2021-12-21,2
category_2,1006108,2021-12-24,6
category_2,1006108,2021-12-31,1
category_2,1006108,2021-11-26,6
category_2,1006108,2021-12-27,1
category_2,1006108,2021-12-14,1
category_2,1006108,2021-11-14,6
category_2,1006108,2021-12-16,1
category_2,1006108,2021-12-15,3
category_2,1006108,2021-11-06,1
category_2,1006108,2021-12-20,5
category_2,1006108,2021-10-08,1
category_2,1006108,2021-10-26,1
category_2,1006108,2021-10-06,1
category_2,1006108,2021-10-09,3
category_2,1006108,2022-01-25,3
category_2,1006108,2022-02-17,8
category_2,1006108,2022-01-18,2
category_2,1006108,2022-01-27,1
category_2,1006108,2021-10-30,4
category_2,1006108,2021-10-17,1
category_2,1006108,2021-11-18,2
category_2,1006108,2021-11-17,1
category_2,1006108,2022-01-04,23
category_2,1006108,2021-10-28,1
category_2,1006108,2021-10-13,4
category_2,1006108,2021-10-04,1
category_2,903976,2022-02-13,4
category_2,903976,2021-12-19,1
category_2,903976,2022-02-04,1
category_2,903976,2021-12-17,8
category_2,903976,2021-11-13,1
category_2,903976,2022-01-06,1
category_2,903976,2021-10-23,5
category_2,903976,2022-02-09,13
category_2,903976,2021-11-09,1
category_2,903976,2022-01-28,3
category_2,903976,2021-12-04,6
category_2,903976,2021-12-22,3
category_2,903976,2022-01-13,3
category_2,903976,2022-01-17,6
category_2,903976,2021-12-07,4
category_2,903976,2021-11-25,6
category_2,903976,2021-11-10,2
category_2,903976,2021-11-12,3
category_2,903976,2022-01-02,3
category_2,903976,2022-01-30,4
category_2,903976,2022-01-08,1
category_2,903976,2022-01-29,2
category_2,903976,2022-01-23,5
category_2,903976,2022-01-09,6
category_2,903976,2021-10-22,1
category_2,903976,2022-02-03,9
category_2,903976,2022-01-16,2
category_2,903976,2022-01-22,3
category_2,903976,2021-12-26,3
category_2,903976,2021-11-28,7
category_2,903976,2021-12-12,6
category_2,903976,2021-11-01,1
category_2,903976,2021-11-08,12
category_2,903976,2021-10-20,2
category_2,903976,2021-10-01,8
category_2,903976,2021-11-02,6
category_2,903976,2022-01-03,4
category_2,903976,2021-11-15,7
category_2,903976,2021-11-24,2
category_2,903976,2021-10-21,3
category_2,903976,2021-12-11,4
category_2,903976,2022-01-01,2
category_2,903976,2022-02-05,2
category_2,903976,2021-12-05,1
category_2,903976,2021-12-30,5
category_2,903976,2021-12-18,2
category_2,903976,2022-01-14,3
category_2,903976,2022-02-06,11
category_2,903976,2022-01-15,3
category_2,903976,2021-12-08,2
category_2,903976,2021-12-02,8
category_2,903976,2022-02-12,3
category_2,903976,2022-02-16,1
category_2,903976,2021-11-21,4
category_2,903976,2022-01-26,4
category_2,903976,2021-11-29,10
category_2,903976,2021-11-19,3
category_2,903976,2021-11-07,2
category_2,903976,2022-02-14,1
category_2,903976,2021-12-10,1
category_2,903976,2021-12-21,2
category_2,903976,2021-11-20,2
category_2,903976,2022-01-21,2
category_2,903976,2021-12-31,2
category_2,903976,2021-10-31,2
category_2,903976,2022-02-01,3
category_2,903976,2021-11-26,5
category_2,903976,2022-02-02,3
category_2,903976,2022-01-20,3
category_2,903976,2021-12-14,3
category_2,903976,2022-01-10,5
category_2,903976,2021-11-14,1
category_2,903976,2022-01-12,6
category_2,903976,2021-12-27,2
category_2,903976,2021-12-16,6
category_2,903976,2022-01-31,4
category_2,903976,2022-01-07,2
category_2,903976,2022-02-15,6
category_2,903976,2022-02-07,9
category_2,903976,2021-12-15,1
category_2,903976,2021-12-28,3
category_2,903976,2022-01-24,2
category_2,903976,2021-11-06,3
category_2,903976,2022-01-19,4
category_2,903976,2021-12-29,2
category_2,903976,2021-12-03,5
category_2,903976,2021-10-26,9
category_2,903976,2021-11-16,2
category_2,903976,2021-10-27,9
category_2,903976,2021-11-27,5
category_2,903976,2022-02-17,4
category_2,903976,2022-02-11,2
category_2,903976,2022-01-25,1
category_2,903976,2022-01-18,11
category_2,903976,2022-01-27,3
category_2,903976,2021-10-30,4
category_2,903976,2021-11-18,5
category_2,903976,2022-01-04,3
category_2,903976,2021-11-17,5
category_2,903976,2021-11-05,4
category_2,903976,2021-11-30,3
category_2,903976,2021-12-06,2
category_2,903976,2021-10-28,3
category_2,903976,2021-10-25,1
category_2,1090240,2022-02-13,4
category_2,1090240,2021-12-19,2
category_2,1090240,2021-12-17,2
category_2,1090240,2021-10-23,1
category_2,1090240,2021-11-09,1
category_2,1090240,2021-12-22,11
category_2,1090240,2021-12-04,4
category_2,1090240,2022-01-13,24
category_2,1090240,2022-01-28,1
category_2,1090240,2021-11-25,1
category_2,1090240,2021-12-07,3
category_2,1090240,2021-10-24,5
category_2,1090240,2021-10-16,9
category_2,1090240,2021-11-12,10
category_2,1090240,2021-12-01,1
category_2,1090240,2022-01-29,1
category_2,1090240,2022-01-23,2
category_2,1090240,2022-01-30,1
category_2,1090240,2022-01-02,2
category_2,1090240,2021-12-25,1
category_2,1090240,2021-10-22,2
category_2,1090240,2021-11-28,6
category_2,1090240,2022-02-03,3
category_2,1090240,2021-12-26,5
category_2,1090240,2021-11-01,1
category_2,1090240,2021-11-23,3
category_2,1090240,2021-11-08,2
category_2,1090240,2021-10-07,3
category_2,1090240,2021-10-01,2
category_2,1090240,2021-10-19,1
category_2,1090240,2021-11-22,4
category_2,1090240,2021-11-02,6
category_2,1090240,2021-11-24,1
category_2,1090240,2021-10-21,3
category_2,1090240,2021-10-03,5
category_2,1090240,2021-10-15,4
category_2,1090240,2021-10-11,1
category_2,1090240,2022-02-05,1
category_2,1090240,2022-01-01,2
category_2,1090240,2021-12-23,1
category_2,1090240,2021-12-30,2
category_2,1090240,2021-12-05,3
category_2,1090240,2022-01-14,1
category_2,1090240,2021-12-18,1
category_2,1090240,2021-12-02,2
category_2,1090240,2021-12-08,3
category_2,1090240,2021-11-21,4
category_2,1090240,2022-02-12,2
category_2,1090240,2022-01-26,4
category_2,1090240,2022-02-16,1
category_2,1090240,2021-11-29,6
category_2,1090240,2021-11-07,8
category_2,1090240,2021-10-02,1
category_2,1090240,2021-11-19,4
category_2,1090240,2021-12-21,4
category_2,1090240,2021-11-20,4
category_2,1090240,2021-12-10,30
category_2,1090240,2022-01-21,1
category_2,1090240,2022-02-10,2
category_2,1090240,2021-12-24,5
category_2,1090240,2021-12-31,1
category_2,1090240,2022-01-20,3
category_2,1090240,2021-10-31,7
category_2,1090240,2022-02-01,1
category_2,1090240,2022-01-31,3
category_2,1090240,2021-12-27,2
category_2,1090240,2021-12-16,6
category_2,1090240,2022-02-15,2
category_2,1090240,2021-12-28,1
category_2,1090240,2021-11-06,1
category_2,1090240,2022-02-07,2
category_2,1090240,2021-12-03,11
category_2,1090240,2022-01-19,1
category_2,1090240,2021-12-29,5
category_2,1090240,2021-10-08,6
category_2,1090240,2021-10-14,1
category_2,1090240,2021-10-26,1
category_2,1090240,2021-10-06,3
category_2,1090240,2021-10-29,1
category_2,1090240,2021-10-09,7
category_2,1090240,2021-10-27,6
category_2,1090240,2021-11-27,2
category_2,1090240,2022-02-11,2
category_2,1090240,2022-01-18,1
category_2,1090240,2021-10-30,1
category_2,1090240,2021-11-18,2
category_2,1090240,2021-10-17,3
category_2,1090240,2022-01-04,28
category_2,1090240,2021-11-30,1
category_2,1090240,2021-12-06,1
category_2,1090240,2021-10-25,2
category_2,1090240,2021-10-28,6
category_2,1090240,2021-11-03,3
category_2,1090240,2021-10-13,10
category_2,1090240,2021-10-04,4
category_2,1090240,2021-10-12,1
category_2,1101553,2021-12-19,2
category_2,1101553,2021-12-17,1
category_2,1101553,2021-11-13,1
category_2,1101553,2021-12-22,1
category_2,1101553,2022-01-13,1
category_2,1101553,2021-12-07,2
category_2,1101553,2021-11-25,2
category_2,1101553,2021-11-10,2
category_2,1101553,2021-11-12,2
category_2,1101553,2021-10-16,1
category_2,1101553,2022-01-02,1
category_2,1101553,2021-11-28,3
category_2,1101553,2021-11-01,3
category_2,1101553,2021-11-11,2
category_2,1101553,2021-10-20,1
category_2,1101553,2021-11-08,1
category_2,1101553,2021-10-07,2
category_2,1101553,2021-10-01,2
category_2,1101553,2022-01-03,1
category_2,1101553,2021-10-19,1
category_2,1101553,2021-10-15,2
category_2,1101553,2021-11-15,1
category_2,1101553,2021-10-21,3
category_2,1101553,2021-10-03,1
category_2,1101553,2021-10-11,1
category_2,1101553,2021-10-05,2
category_2,1101553,2021-12-23,3
category_2,1101553,2021-12-30,1
category_2,1101553,2021-11-21,1
category_2,1101553,2021-10-02,1
category_2,1101553,2021-11-19,1
category_2,1101553,2021-11-29,1
category_2,1101553,2022-02-10,1
category_2,1101553,2021-12-10,6
category_2,1101553,2022-01-21,1
category_2,1101553,2021-12-31,2
category_2,1101553,2022-02-02,2
category_2,1101553,2021-10-31,1
category_2,1101553,2022-02-01,1
category_2,1101553,2021-11-26,1
category_2,1101553,2022-01-31,2
category_2,1101553,2021-11-14,1
category_2,1101553,2021-12-27,1
category_2,1101553,2021-12-16,1
category_2,1101553,2021-12-20,1
category_2,1101553,2021-12-03,2
category_2,1101553,2021-12-29,1
category_2,1101553,2021-10-08,2
category_2,1101553,2021-10-14,3
category_2,1101553,2021-10-26,1
category_2,1101553,2021-10-06,1
category_2,1101553,2021-10-29,1
category_2,1101553,2021-10-09,2
category_2,1101553,2021-11-16,1
category_2,1101553,2022-01-27,1
category_2,1101553,2022-01-18,1
category_2,1101553,2021-11-17,1
category_2,1101553,2022-01-04,4
category_2,1101553,2021-10-17,2
category_2,1101553,2021-11-05,2
category_2,1101553,2021-10-13,1
category_2,1101553,2021-10-04,2
category_4,753613,2021-12-19,1
category_4,753613,2022-02-13,20
category_4,753613,2021-12-17,1
category_4,753613,2022-02-04,2
category_4,753613,2021-11-13,2
category_4,753613,2021-10-23,2
category_4,753613,2022-02-09,68
category_4,753613,2021-11-09,13
category_4,753613,2021-12-04,3
category_4,753613,2022-01-13,23
category_4,753613,2021-12-07,5
category_4,753613,2022-02-08,19
category_4,753613,2021-11-25,6
category_4,753613,2021-10-16,2
category_4,753613,2021-10-24,1
category_4,753613,2021-12-01,6
category_4,753613,2021-11-10,1
category_4,753613,2021-11-12,9
category_4,753613,2022-01-30,56
category_4,753613,2022-01-29,9
category_4,753613,2022-01-02,3
category_4,753613,2021-12-26,5
category_4,753613,2022-02-03,10
category_4,753613,2021-11-28,6
category_4,753613,2021-11-01,8
category_4,753613,2021-11-23,11
category_4,753613,2021-11-11,1
category_4,753613,2021-10-20,1
category_4,753613,2021-11-08,8
category_4,753613,2021-10-07,1
category_4,753613,2021-11-22,6
category_4,753613,2021-10-19,2
category_4,753613,2021-11-02,1
category_4,753613,2022-01-03,6
category_4,753613,2021-11-15,5
category_4,753613,2021-10-03,4
category_4,753613,2021-10-21,6
category_4,753613,2021-10-15,1
category_4,753613,2021-10-11,7
category_4,753613,2022-02-05,8
category_4,753613,2021-12-23,6
category_4,753613,2022-02-06,6
category_4,753613,2021-12-30,10
category_4,753613,2021-12-05,2
category_4,753613,2021-12-18,2
category_4,753613,2021-12-02,5
category_4,753613,2022-02-16,15
category_4,753613,2021-10-02,1
category_4,753613,2021-11-29,5
category_4,753613,2021-11-07,6
category_4,753613,2021-11-19,2
category_4,753613,2021-11-20,2
category_4,753613,2022-02-14,37
category_4,753613,2021-12-21,1
category_4,753613,2021-10-10,7
category_4,753613,2021-12-24,4
category_4,753613,2021-12-31,11
category_4,753613,2021-11-26,7
category_4,753613,2022-01-20,4
category_4,753613,2022-02-01,3
category_4,753613,2022-02-02,7
category_4,753613,2021-12-16,14
category_4,753613,2021-12-14,3
category_4,753613,2021-12-27,8
category_4,753613,2022-02-15,41
category_4,753613,2021-12-15,4
category_4,753613,2022-02-07,22
category_4,753613,2021-12-20,1
category_4,753613,2021-12-03,7
category_4,753613,2021-12-29,4
category_4,753613,2021-10-06,12
category_4,753613,2021-10-29,3
category_4,753613,2021-10-27,4
category_4,753613,2022-02-17,19
category_4,753613,2022-01-27,9
category_4,753613,2022-01-04,11
category_4,753613,2021-11-18,1
category_4,753613,2021-11-30,4
category_4,753613,2021-11-04,21
category_4,753613,2021-10-25,6
category_4,753613,2021-11-03,4
category_4,753613,2021-10-28,6
category_4,753613,2021-10-04,12
category_4,753613,2021-10-12,1
category_2,687616,2021-12-17,1
category_2,687616,2022-01-06,2
category_2,687616,2022-01-17,1
category_2,687616,2021-12-04,7
category_2,687616,2022-01-28,3
category_2,687616,2022-01-13,2
category_2,687616,2021-12-22,4
category_2,687616,2021-11-25,1
category_2,687616,2022-02-08,4
category_2,687616,2021-12-07,7
category_2,687616,2021-11-12,4
category_2,687616,2021-12-01,3
category_2,687616,2022-01-09,1
category_2,687616,2022-01-29,3
category_2,687616,2022-01-02,3
category_2,687616,2022-01-30,2
category_2,687616,2022-01-08,9
category_2,687616,2022-01-23,3
category_2,687616,2022-01-16,1
category_2,687616,2022-02-03,4
category_2,687616,2021-12-12,3
category_2,687616,2021-11-28,2
category_2,687616,2021-12-26,2
category_2,687616,2021-11-23,1
category_2,687616,2021-11-11,1
category_2,687616,2021-10-07,2
category_2,687616,2021-10-01,5
category_2,687616,2021-11-22,5
category_2,687616,2022-01-03,4
category_2,687616,2021-10-03,4
category_2,687616,2021-11-24,7
category_2,687616,2021-11-15,1
category_2,687616,2021-10-15,1
category_2,687616,2021-10-11,1
category_2,687616,2021-10-05,4
category_2,687616,2022-02-05,1
category_2,687616,2021-12-23,6
category_2,687616,2021-12-11,2
category_2,687616,2022-01-15,2
category_2,687616,2022-02-06,5
category_2,687616,2021-12-05,1
category_2,687616,2021-12-18,11
category_2,687616,2021-12-30,1
category_2,687616,2021-12-08,2
category_2,687616,2021-12-02,1
category_2,687616,2021-11-21,1
category_2,687616,2021-10-02,6
category_2,687616,2021-11-29,3
category_2,687616,2021-11-19,2
category_2,687616,2021-11-20,2
category_2,687616,2021-12-21,7
category_2,687616,2022-01-21,1
category_2,687616,2021-12-10,7
category_2,687616,2022-02-10,3
category_2,687616,2021-12-13,1
category_2,687616,2021-10-10,5
category_2,687616,2021-12-24,4
category_2,687616,2021-12-31,2
category_2,687616,2021-11-26,3
category_2,687616,2022-02-01,4
category_2,687616,2022-02-02,2
category_2,687616,2022-01-31,2
category_2,687616,2022-01-12,3
category_2,687616,2021-12-14,4
category_2,687616,2021-11-14,2
category_2,687616,2021-12-16,5
category_2,687616,2022-01-10,5
category_2,687616,2021-12-27,1
category_2,687616,2022-01-07,3
category_2,687616,2021-12-15,1
category_2,687616,2021-12-28,1
category_2,687616,2022-02-07,2
category_2,687616,2022-01-24,4
category_2,687616,2021-12-20,2
category_2,687616,2021-12-03,2
category_2,687616,2021-12-29,7
category_2,687616,2022-01-11,2
category_2,687616,2022-01-19,1
category_2,687616,2021-10-08,2
category_2,687616,2021-10-14,3
category_2,687616,2021-10-06,1
category_2,687616,2021-10-09,1
category_2,687616,2021-11-16,1
category_2,687616,2021-11-27,3
category_2,687616,2022-01-18,3
category_2,687616,2022-02-11,2
category_2,687616,2022-01-25,1
category_2,687616,2022-02-17,1
category_2,687616,2021-12-09,1
category_2,687616,2021-11-18,2
category_2,687616,2021-11-17,1
category_2,687616,2022-01-04,3
category_2,687616,2021-12-06,1
category_2,687616,2021-11-30,2
category_2,687616,2021-10-13,4
category_2,687616,2021-10-12,1
category_2,1090276,2022-02-13,1
category_2,1090276,2021-12-19,2
category_2,1090276,2021-12-17,1
category_2,1090276,2022-02-09,2
category_2,1090276,2021-11-09,5
category_2,1090276,2021-12-22,3
category_2,1090276,2022-01-28,3
category_2,1090276,2022-02-08,1
category_2,1090276,2021-12-07,2
category_2,1090276,2021-12-01,2
category_2,1090276,2021-10-16,4
category_2,1090276,2021-11-10,2
category_2,1090276,2021-11-12,2
category_2,1090276,2022-01-29,1
category_2,1090276,2022-01-09,2
category_2,1090276,2022-01-23,1
category_2,1090276,2022-02-03,2
category_2,1090276,2021-11-01,1
category_2,1090276,2021-11-23,4
category_2,1090276,2021-11-11,1
category_2,1090276,2021-11-08,2
category_2,1090276,2021-10-07,4
category_2,1090276,2021-10-01,1
category_2,1090276,2021-11-22,3
category_2,1090276,2021-11-02,1
category_2,1090276,2021-10-15,2
category_2,1090276,2021-10-11,2
category_2,1090276,2021-10-05,4
category_2,1090276,2021-12-23,1
category_2,1090276,2021-12-11,1
category_2,1090276,2022-02-05,1
category_2,1090276,2022-01-01,1
category_2,1090276,2021-12-30,5
category_2,1090276,2022-01-14,2
category_2,1090276,2022-02-06,2
category_2,1090276,2022-01-15,1
category_2,1090276,2021-12-08,2
category_2,1090276,2021-12-02,1
category_2,1090276,2022-02-12,1
category_2,1090276,2022-01-26,4
category_2,1090276,2021-11-07,1
category_2,1090276,2021-10-02,3
category_2,1090276,2021-11-19,4
category_2,1090276,2021-12-21,3
category_2,1090276,2022-02-10,2
category_2,1090276,2021-12-13,1
category_2,1090276,2021-10-10,1
category_2,1090276,2021-12-31,1
category_2,1090276,2021-12-24,4
category_2,1090276,2022-02-02,1
category_2,1090276,2021-11-26,3
category_2,1090276,2021-10-31,2
category_2,1090276,2022-01-31,1
category_2,1090276,2021-12-27,1
category_2,1090276,2022-01-12,3
category_2,1090276,2022-01-07,1
category_2,1090276,2022-01-24,1
category_2,1090276,2021-12-28,4
category_2,1090276,2022-02-07,4
category_2,1090276,2021-12-03,4
category_2,1090276,2021-10-14,1
category_2,1090276,2021-10-08,4
category_2,1090276,2021-10-26,2
category_2,1090276,2021-10-06,4
category_2,1090276,2021-10-09,4
category_2,1090276,2021-10-29,3
category_2,1090276,2021-10-18,5
category_2,1090276,2021-10-27,3
category_2,1090276,2022-02-11,2
category_2,1090276,2022-01-25,2
category_2,1090276,2022-01-18,1
category_2,1090276,2021-11-27,1
category_2,1090276,2021-10-30,5
category_2,1090276,2021-11-18,5
category_2,1090276,2022-01-04,1
category_2,1090276,2021-10-17,3
category_2,1090276,2021-11-04,3
category_2,1090276,2021-11-05,1
category_2,1090276,2021-11-30,2
category_2,1090276,2021-10-25,3
category_2,1090276,2021-10-13,3
category_2,1090276,2021-10-04,3
category_2,1076929,2021-12-17,1
category_2,1076929,2022-01-06,1
category_2,1076929,2022-02-09,1
category_2,1076929,2021-12-22,1
category_2,1076929,2022-01-13,1
category_2,1076929,2021-11-12,1
category_2,1076929,2021-10-16,1
category_2,1076929,2021-10-22,5
category_2,1076929,2022-01-16,1
category_2,1076929,2022-02-03,1
category_2,1076929,2021-11-28,2
category_2,1076929,2021-12-12,2
category_2,1076929,2021-11-01,1
category_2,1076929,2021-11-08,1
category_2,1076929,2021-10-07,1
category_2,1076929,2021-11-02,2
category_2,1076929,2021-10-03,1
category_2,1076929,2021-10-21,1
category_2,1076929,2021-10-15,1
category_2,1076929,2021-10-11,1
category_2,1076929,2021-12-23,1
category_2,1076929,2021-12-30,17
category_2,1076929,2021-12-18,1
category_2,1076929,2021-12-08,1
category_2,1076929,2021-10-02,1
category_2,1076929,2021-12-21,1
category_2,1076929,2021-12-13,3
category_2,1076929,2021-12-31,2
category_2,1076929,2021-12-24,23
category_2,1076929,2021-10-31,1
category_2,1076929,2022-01-20,1
category_2,1076929,2022-02-01,3
category_2,1076929,2022-01-12,1
category_2,1076929,2022-01-31,2
category_2,1076929,2021-12-14,2
category_2,1076929,2022-01-07,2
category_2,1076929,2021-12-15,1
category_2,1076929,2021-10-08,3
category_2,1076929,2021-10-14,1
category_2,1076929,2022-02-11,4
category_2,1076929,2022-01-18,1
category_2,1076929,2022-02-17,2
category_2,1076929,2021-10-30,1
category_2,1076929,2021-10-17,1
category_2,1076929,2021-11-18,2
category_2,1076929,2021-11-30,1
category_2,1076929,2021-11-04,1
category_2,1076929,2021-11-05,1
category_2,1076929,2021-10-28,1
category_2,1076929,2021-10-13,2
category_2,20824,2021-12-19,22
category_2,20824,2022-02-13,30
category_2,20824,2021-12-17,10
category_2,20824,2022-02-04,19
category_2,20824,2021-11-13,12
category_2,20824,2021-10-23,11
category_2,20824,2022-02-09,10
category_2,20824,2022-01-06,5
category_2,20824,2022-01-28,8
category_2,20824,2022-01-13,22
category_2,20824,2021-12-04,13
category_2,20824,2021-12-22,26
category_2,20824,2022-01-17,12
category_2,20824,2022-02-08,26
category_2,20824,2022-01-05,14
category_2,20824,2021-11-25,15
category_2,20824,2021-12-07,13
category_2,20824,2021-10-16,15
category_2,20824,2021-11-12,24
category_2,20824,2021-12-01,13
category_2,20824,2021-10-24,24
category_2,20824,2022-01-02,20
category_2,20824,2021-12-25,11
category_2,20824,2022-01-08,21
category_2,20824,2022-01-29,14
category_2,20824,2022-01-23,14
category_2,20824,2022-01-30,22
category_2,20824,2022-01-09,13
category_2,20824,2021-10-22,13
category_2,20824,2021-11-28,18
category_2,20824,2021-12-12,17
category_2,20824,2021-12-26,10
category_2,20824,2022-01-22,13
category_2,20824,2022-01-16,19
category_2,20824,2022-02-03,22
category_2,20824,2021-11-23,17
category_2,20824,2021-11-01,25
category_2,20824,2021-11-11,91
category_2,20824,2021-10-20,11
category_2,20824,2021-10-07,18
category_2,20824,2021-10-01,7
category_2,20824,2021-11-22,18
category_2,20824,2021-10-19,11
category_2,20824,2022-01-03,12
category_2,20824,2021-11-02,20
category_2,20824,2021-10-03,26
category_2,20824,2021-10-21,17
category_2,20824,2021-11-24,21
category_2,20824,2021-11-15,18
category_2,20824,2021-10-15,53
category_2,20824,2021-10-11,10
category_2,20824,2021-10-05,32
category_2,20824,2022-02-05,20
category_2,20824,2021-12-11,13
category_2,20824,2021-12-23,17
category_2,20824,2022-01-01,12
category_2,20824,2021-12-05,16
category_2,20824,2022-02-06,16
category_2,20824,2022-01-14,10
category_2,20824,2021-12-30,23
category_2,20824,2021-12-18,13
category_2,20824,2022-01-15,17
category_2,20824,2021-12-02,25
category_2,20824,2021-12-08,15
category_2,20824,2022-02-16,11
category_2,20824,2022-02-12,18
category_2,20824,2022-01-26,13
category_2,20824,2021-11-21,36
category_2,20824,2021-11-29,12
category_2,20824,2021-10-02,20
category_2,20824,2021-11-19,19
category_2,20824,2021-12-21,10
category_2,20824,2021-11-20,17
category_2,20824,2021-12-10,20
category_2,20824,2022-02-10,23
category_2,20824,2022-02-14,25
category_2,20824,2022-01-21,10
category_2,20824,2021-12-13,9
category_2,20824,2021-10-10,28
category_2,20824,2021-12-31,26
category_2,20824,2021-12-24,20
category_2,20824,2022-01-20,19
category_2,20824,2021-11-26,24
category_2,20824,2022-02-02,21
category_2,20824,2021-10-31,11
category_2,20824,2022-02-01,20
category_2,20824,2022-01-31,18
category_2,20824,2021-12-16,27
category_2,20824,2021-11-14,12
category_2,20824,2022-01-10,17
category_2,20824,2021-12-27,11
category_2,20824,2022-01-12,29
category_2,20824,2021-12-14,14
category_2,20824,2022-01-07,18
category_2,20824,2022-02-15,6
category_2,20824,2021-12-15,8
category_2,20824,2022-02-07,17
category_2,20824,2022-01-24,24
category_2,20824,2021-12-28,12
category_2,20824,2021-12-03,15
category_2,20824,2022-01-19,4
category_2,20824,2021-12-20,25
category_2,20824,2021-12-29,12
category_2,20824,2022-01-11,12
category_2,20824,2021-10-14,12
category_2,20824,2021-10-08,11
category_2,20824,2021-10-26,21
category_2,20824,2021-10-06,26
category_2,20824,2021-10-29,23
category_2,20824,2021-10-09,22
category_2,20824,2021-11-16,21
category_2,20824,2021-10-18,25
category_2,20824,2021-10-27,12
category_2,20824,2022-01-27,16
category_2,20824,2022-02-17,30
category_2,20824,2022-01-18,22
category_2,20824,2021-11-27,21
category_2,20824,2022-02-11,12
category_2,20824,2022-01-25,25
category_2,20824,2021-10-30,15
category_2,20824,2021-12-09,25
category_2,20824,2021-11-18,13
category_2,20824,2021-11-17,16
category_2,20824,2021-10-17,12
category_2,20824,2022-01-04,8
category_2,20824,2021-12-06,19
category_2,20824,2021-11-05,38
category_2,20824,2021-11-30,21
category_2,20824,2021-11-04,13
category_2,20824,2021-10-28,8
category_2,20824,2021-11-03,8
category_2,20824,2021-10-25,13
category_2,20824,2021-10-13,14
category_2,20824,2021-10-04,7
category_2,20824,2021-10-12,7
category_2,39436,2021-12-19,2
category_2,39436,2022-02-13,8
category_2,39436,2021-12-17,2
category_2,39436,2022-02-04,1
category_2,39436,2021-11-13,3
category_2,39436,2021-10-23,3
category_2,39436,2021-11-09,2
category_2,39436,2022-01-13,2
category_2,39436,2022-01-28,3
category_2,39436,2021-12-04,1
category_2,39436,2022-01-17,3
category_2,39436,2021-12-22,2
category_2,39436,2021-12-07,1
category_2,39436,2021-11-25,1
category_2,39436,2022-02-08,3
category_2,39436,2021-11-12,2
category_2,39436,2021-11-10,2
category_2,39436,2021-10-24,3
category_2,39436,2021-10-16,2
category_2,39436,2022-01-30,5
category_2,39436,2022-01-29,2
category_2,39436,2022-01-08,3
category_2,39436,2021-12-25,1
category_2,39436,2022-01-02,1
category_2,39436,2022-01-09,1
category_2,39436,2021-10-22,2
