,CategoryCode,ItemCode,WoY,WeeklySales
3009,category_1,1061341,5,8
3010,category_1,1061341,39,18
3011,category_1,1061341,40,62
3012,category_1,1061341,41,44
3013,category_1,1061341,42,54
3014,category_1,1061341,43,25
3015,category_1,1061341,44,72
3016,category_1,1061341,45,50
3017,category_1,1061341,46,29
3018,category_1,1061341,47,45
3019,category_1,1061341,48,29
3020,category_1,1061341,49,40
3021,category_1,1061341,50,43
3022,category_1,1061341,51,67
3023,category_1,1061341,52,37
3024,category_1,1061638,1,25
3025,category_1,1061638,2,0
3026,category_1,1061638,3,42
3027,category_1,1061638,39,24
3028,category_1,1061638,40,90
3029,category_1,1061638,41,71
3030,category_1,1061638,42,153
3031,category_1,1061638,43,65
3032,category_1,1061638,44,51
3033,category_1,1061638,45,25
3034,category_1,1061638,46,21
3035,category_1,1061638,47,71
3036,category_1,1061638,48,62
3037,category_1,1061638,49,34
3038,category_1,1061638,50,69
3039,category_1,1061638,51,70
3040,category_1,1061638,52,80
3041,category_3,1063600,1,20
3042,category_3,1063600,2,8
3043,category_3,1063600,3,18
3044,category_3,1063600,4,13
3045,category_3,1063600,5,5
3046,category_3,1063600,6,10
3047,category_3,1063600,7,13
3048,category_3,1063600,39,11
3049,category_3,1063600,40,10
3050,category_3,1063600,41,14
3051,category_3,1063600,42,4
3052,category_3,1063600,43,14
3053,category_3,1063600,44,7
3054,category_3,1063600,45,11
3055,category_3,1063600,46,8
3056,category_3,1063600,47,17
3057,category_3,1063600,48,7
3058,category_3,1063600,49,9
3059,category_3,1063600,50,9
3060,category_3,1063600,51,14
3061,category_3,1063600,52,9
3062,category_2,1064473,1,37
3063,category_2,1064473,2,44
3064,category_2,1064473,3,88
3065,category_2,1064473,4,64
3066,category_2,1064473,5,29
3067,category_2,1064473,6,22
3068,category_2,1064473,7,22
3069,category_2,1064473,39,28
3070,category_2,1064473,40,39
3071,category_2,1064473,41,37
3072,category_2,1064473,42,31
3073,category_2,1064473,43,58
3074,category_2,1064473,44,40
3075,category_2,1064473,45,40
3076,category_2,1064473,46,48
3077,category_2,1064473,47,29
3078,category_2,1064473,48,45
3079,category_2,1064473,49,27
3080,category_2,1064473,50,37
3081,category_2,1064473,51,27
3082,category_2,1064473,52,30
3083,category_3,1064572,1,7
3084,category_3,1064572,2,6
3085,category_3,1064572,3,6
3086,category_3,1064572,4,4
3087,category_3,1064572,5,5
3088,category_3,1064572,6,8
3089,category_3,1064572,7,4
3090,category_3,1064572,39,5
3091,category_3,1064572,40,7
3092,category_3,1064572,41,6
3093,category_3,1064572,42,7
3094,category_3,1064572,43,14
3095,category_3,1064572,44,16
3096,category_3,1064572,45,14
3097,category_3,1064572,46,15
3098,category_3,1064572,47,6
3099,category_3,1064572,48,13
3100,category_3,1064572,49,6
3101,category_3,1064572,50,8
3102,category_3,1064572,51,17
3103,category_3,1064572,52,20
3104,category_3,1066570,1,55
3105,category_3,1066570,2,22
3106,category_3,1066570,3,26
3107,category_3,1066570,4,12
3108,category_3,1066570,5,0
3109,category_3,1066570,6,33
3110,category_3,1066570,7,24
3111,category_3,1066570,39,36
3112,category_3,1066570,40,120
3113,category_3,1066570,41,92
3114,category_3,1066570,42,76
3115,category_3,1066570,43,135
3116,category_3,1066570,44,99
3117,category_3,1066570,45,56
3118,category_3,1066570,46,116
3119,category_3,1066570,47,91
3120,category_3,1066570,48,36
3121,category_3,1066570,49,33
3122,category_3,1066570,50,57
3123,category_3,1066570,51,47
3124,category_3,1066570,52,85
3125,category_2,1067074,1,20
3126,category_2,1067074,2,26
3127,category_2,1067074,3,10
3128,category_2,1067074,4,48
3129,category_2,1067074,5,38
3130,category_2,1067074,6,74
3131,category_2,1067074,7,14
3132,category_2,1067074,39,18
3133,category_2,1067074,40,38
3134,category_2,1067074,41,27
3135,category_2,1067074,42,39
3136,category_2,1067074,43,29
3137,category_2,1067074,44,32
3138,category_2,1067074,45,34
3139,category_2,1067074,46,81
3140,category_2,1067074,47,22
3141,category_2,1067074,48,29
3142,category_2,1067074,49,31
3143,category_2,1067074,50,36
3144,category_2,1067074,51,30
3145,category_2,1067074,52,28
3146,category_2,1067092,1,99
3147,category_2,1067092,2,72
3148,category_2,1067092,3,87
3149,category_2,1067092,4,90
3150,category_2,1067092,5,148
3151,category_2,1067092,6,76
3152,category_2,1067092,7,67
3153,category_2,1067092,39,74
3154,category_2,1067092,40,135
3155,category_2,1067092,41,63
3156,category_2,1067092,42,95
3157,category_2,1067092,43,141
3158,category_2,1067092,44,204
3159,category_2,1067092,45,111
3160,category_2,1067092,46,90
3161,category_2,1067092,47,142
3162,category_2,1067092,48,88
3163,category_2,1067092,49,71
3164,category_2,1067092,50,118
3165,category_2,1067092,51,70
3166,category_2,1067092,52,96
3167,category_1,1067119,1,41
3168,category_1,1067119,2,32
3169,category_1,1067119,3,30
3170,category_1,1067119,4,21
3171,category_1,1067119,5,31
3172,category_1,1067119,6,34
3173,category_1,1067119,7,17
3174,category_1,1067119,39,18
3175,category_1,1067119,40,27
3176,category_1,1067119,41,27
3177,category_1,1067119,42,23
3178,category_1,1067119,43,22
3179,category_1,1067119,44,42
3180,category_1,1067119,45,22
3181,category_1,1067119,46,14
3182,category_1,1067119,47,21
3183,category_1,1067119,48,17
3184,category_1,1067119,49,24
3185,category_1,1067119,50,12
3186,category_1,1067119,51,26
3187,category_1,1067119,52,24
3188,category_1,1067128,1,6
3189,category_1,1067128,2,7
3190,category_1,1067128,3,12
3191,category_1,1067128,4,9
3192,category_1,1067128,5,12
3193,category_1,1067128,6,10
3194,category_1,1067128,7,4
3195,category_1,1067128,40,11
3196,category_1,1067128,41,8
3197,category_1,1067128,42,17
3198,category_1,1067128,43,13
3199,category_1,1067128,44,3
3200,category_1,1067128,45,5
3201,category_1,1067128,46,5
3202,category_1,1067128,47,3
3203,category_1,1067128,48,8
3204,category_1,1067128,49,7
3205,category_1,1067128,50,10
3206,category_1,1067128,51,10
3207,category_1,1067128,52,24
3208,category_1,1068883,1,4
3209,category_1,1068883,2,1
3210,category_1,1068883,3,2
3211,category_1,1068883,4,10
3212,category_1,1068883,5,8
3213,category_1,1068883,6,11
3214,category_1,1068883,7,3
3215,category_1,1068883,40,3
3216,category_1,1068883,41,3
3217,category_1,1068883,42,1
3218,category_1,1068883,43,1
3219,category_1,1068883,44,5
3220,category_1,1068883,45,3
3221,category_1,1068883,46,4
3222,category_1,1068883,47,4
3223,category_1,1068883,48,9
3224,category_1,1068883,49,9
3225,category_1,1068883,50,4
3226,category_1,1068883,51,6
3227,category_1,1068883,52,7
3228,category_2,1070818,1,4
3229,category_2,1070818,2,1
3230,category_2,1070818,3,11
3231,category_2,1070818,4,6
3232,category_2,1070818,5,8
3233,category_2,1070818,6,5
3234,category_2,1070818,7,4
3235,category_2,1070818,39,5
3236,category_2,1070818,40,8
3237,category_2,1070818,41,4
3238,category_2,1070818,42,16
3239,category_2,1070818,43,12
3240,category_2,1070818,44,15
3241,category_2,1070818,45,9
3242,category_2,1070818,46,16
3243,category_2,1070818,47,19
3244,category_2,1070818,48,7
3245,category_2,1070818,49,4
3246,category_2,1070818,50,6
3247,category_2,1070818,51,10
3248,category_2,1070818,52,18
3249,category_2,1070836,1,10
3250,category_2,1070836,2,9
3251,category_2,1070836,3,10
3252,category_2,1070836,4,26
3253,category_2,1070836,5,22
3254,category_2,1070836,6,15
3255,category_2,1070836,7,13
3256,category_2,1070836,39,8
3257,category_2,1070836,40,30
3258,category_2,1070836,41,25
3259,category_2,1070836,42,12
3260,category_2,1070836,43,26
3261,category_2,1070836,44,27
3262,category_2,1070836,45,17
3263,category_2,1070836,46,15
3264,category_2,1070836,47,20
3265,category_2,1070836,48,36
3266,category_2,1070836,49,12
3267,category_2,1070836,50,7
3268,category_2,1070836,51,16
3269,category_2,1070836,52,9
3270,category_2,1071106,1,20
3271,category_2,1071106,2,19
3272,category_2,1071106,3,18
3273,category_2,1071106,4,26
3274,category_2,1071106,5,12
3275,category_2,1071106,6,19
3276,category_2,1071106,7,10
3277,category_2,1071106,39,9
3278,category_2,1071106,40,22
3279,category_2,1071106,41,22
3280,category_2,1071106,42,16
3281,category_2,1071106,43,44
3282,category_2,1071106,44,25
3283,category_2,1071106,45,35
3284,category_2,1071106,46,20
3285,category_2,1071106,47,38
3286,category_2,1071106,48,26
3287,category_2,1071106,49,14
3288,category_2,1071106,50,38
3289,category_2,1071106,51,25
3290,category_2,1071106,52,23
3291,category_2,1071115,1,2
3292,category_2,1071115,2,5
3293,category_2,1071115,3,4
3294,category_2,1071115,4,10
3295,category_2,1071115,5,19
3296,category_2,1071115,6,9
3297,category_2,1071115,7,6
3298,category_2,1071115,39,7
3299,category_2,1071115,40,11
3300,category_2,1071115,41,20
3301,category_2,1071115,42,4
3302,category_2,1071115,43,16
3303,category_2,1071115,44,10
3304,category_2,1071115,45,13
3305,category_2,1071115,46,14
3306,category_2,1071115,47,10
3307,category_2,1071115,48,15
3308,category_2,1071115,49,6
3309,category_2,1071115,50,5
3310,category_2,1071115,51,1
3311,category_2,1071115,52,11
3312,category_2,1071124,1,3
3313,category_2,1071124,2,16
3314,category_2,1071124,3,10
3315,category_2,1071124,4,11
3316,category_2,1071124,5,5
3317,category_2,1071124,6,2
3318,category_2,1071124,7,2
3319,category_2,1071124,39,11
3320,category_2,1071124,40,10
3321,category_2,1071124,41,7
3322,category_2,1071124,42,18
3323,category_2,1071124,43,13
3324,category_2,1071124,44,30
3325,category_2,1071124,45,14
3326,category_2,1071124,46,15
3327,category_2,1071124,47,15
3328,category_2,1071124,48,13
3329,category_2,1071124,49,14
3330,category_2,1071124,50,7
3331,category_2,1071124,51,10
3332,category_2,1071124,52,11
3333,category_4,1074823,1,36
3334,category_4,1074823,2,59
3335,category_4,1074823,3,0
3336,category_4,1074823,4,9
3337,category_4,1074823,5,79
3338,category_4,1074823,6,0
3339,category_4,1074823,7,4
3340,category_4,1074823,39,60
3341,category_4,1074823,40,227
3342,category_4,1074823,41,365
3343,category_4,1074823,42,398
3344,category_4,1074823,43,303
3345,category_4,1074823,44,121
3346,category_4,1074823,45,345
3347,category_4,1074823,46,365
3348,category_4,1074823,47,393
3349,category_4,1074823,48,42
3350,category_4,1074823,49,48
3351,category_4,1074823,50,0
3352,category_4,1074823,51,48
3353,category_4,1074823,52,0
3354,category_1,1075651,1,11
3355,category_1,1075651,2,6
3356,category_1,1075651,3,1
3357,category_1,1075651,4,7
3358,category_1,1075651,5,17
3359,category_1,1075651,6,18
3360,category_1,1075651,7,5
3361,category_1,1075651,40,5
3362,category_1,1075651,41,2
3363,category_1,1075651,42,4
3364,category_1,1075651,43,4
3365,category_1,1075651,44,7
3366,category_1,1075651,45,13
3367,category_1,1075651,46,5
3368,category_1,1075651,47,11
3369,category_1,1075651,48,14
3370,category_1,1075651,49,15
3371,category_1,1075651,50,13
3372,category_1,1075651,51,23
3373,category_1,1075651,52,17
3374,category_2,1076920,1,7
3375,category_2,1076920,2,3
3376,category_2,1076920,3,4
3377,category_2,1076920,4,7
3378,category_2,1076920,5,3
3379,category_2,1076920,6,8
3380,category_2,1076920,7,4
3381,category_2,1076920,39,4
3382,category_2,1076920,40,19
3383,category_2,1076920,41,9
3384,category_2,1076920,42,13
3385,category_2,1076920,43,10
3386,category_2,1076920,44,9
3387,category_2,1076920,45,12
3388,category_2,1076920,46,13
3389,category_2,1076920,47,9
3390,category_2,1076920,48,9
3391,category_2,1076920,49,9
3392,category_2,1076920,50,14
3393,category_2,1076920,51,17
3394,category_2,1076920,52,7
3395,category_2,1076929,1,3
3396,category_2,1076929,2,3
3397,category_2,1076929,3,7
3398,category_2,1076929,4,10
3399,category_2,1076929,5,6
3400,category_2,1076929,6,6
3401,category_2,1076929,7,7
3402,category_2,1076929,39,2
3403,category_2,1076929,40,4
3404,category_2,1076929,41,7
3405,category_2,1076929,42,6
3406,category_2,1076929,43,3
3407,category_2,1076929,44,5
3408,category_2,1076929,45,5
3409,category_2,1076929,46,5
3410,category_2,1076929,47,2
3411,category_2,1076929,48,1
3412,category_2,1076929,49,3
3413,category_2,1076929,50,8
3414,category_2,1076929,51,59
3415,category_2,1076929,52,63
3416,category_2,1076938,1,4
3417,category_2,1076938,2,2
3418,category_2,1076938,3,79
3419,category_2,1076938,4,56
3420,category_2,1076938,5,2
3421,category_2,1076938,6,0
3422,category_2,1076938,7,1
3423,category_2,1076938,39,6
3424,category_2,1076938,40,8
3425,category_2,1076938,41,4
3426,category_2,1076938,42,4
3427,category_2,1076938,43,9
3428,category_2,1076938,44,17
3429,category_2,1076938,45,6
3430,category_2,1076938,46,7
3431,category_2,1076938,47,7
3432,category_2,1076938,48,10
3433,category_2,1076938,49,5
3434,category_2,1076938,50,53
3435,category_2,1076938,51,1
3436,category_2,1076938,52,11
3437,category_1,1077118,1,16
3438,category_1,1077118,2,18
3439,category_1,1077118,3,28
3440,category_1,1077118,4,34
3441,category_1,1077118,5,46
3442,category_1,1077118,6,13
3443,category_1,1077118,7,29
3444,category_1,1077118,39,7
3445,category_1,1077118,40,10
3446,category_1,1077118,41,7
3447,category_1,1077118,42,0
3448,category_1,1077118,43,0
3449,category_1,1077118,44,0
3450,category_1,1077118,45,0
3451,category_1,1077118,46,0
3452,category_1,1077118,47,0
3453,category_1,1077118,48,0
3454,category_1,1077118,49,10
3455,category_1,1077118,50,24
3456,category_1,1077118,51,17
3457,category_1,1077118,52,17
3458,category_3,1081060,1,50
3459,category_3,1081060,2,16
3460,category_3,1081060,3,38
3461,category_3,1081060,4,46
3462,category_3,1081060,5,23
3463,category_3,1081060,6,25
3464,category_3,1081060,7,9
3465,category_3,1081060,39,52
3466,category_3,1081060,40,83
3467,category_3,1081060,41,62
3468,category_3,1081060,42,62
3469,category_3,1081060,43,32
3470,category_3,1081060,44,84
3471,category_3,1081060,45,96
3472,category_3,1081060,46,81
3473,category_3,1081060,47,93
3474,category_3,1081060,48,67
3475,category_3,1081060,49,36
3476,category_3,1081060,50,49
3477,category_3,1081060,51,40
3478,category_3,1081060,52,30
3479,category_3,1081069,1,17
3480,category_3,1081069,2,10
3481,category_3,1081069,3,21
3482,category_3,1081069,4,24
3483,category_3,1081069,5,17
3484,category_3,1081069,6,9
3485,category_3,1081069,7,5
3486,category_3,1081069,39,12
3487,category_3,1081069,40,14
3488,category_3,1081069,41,26
3489,category_3,1081069,42,12
3490,category_3,1081069,43,8
3491,category_3,1081069,44,17
3492,category_3,1081069,45,19
3493,category_3,1081069,46,18
3494,category_3,1081069,47,8
3495,category_3,1081069,48,15
3496,category_3,1081069,49,14
3497,category_3,1081069,50,13
3498,category_3,1081069,51,15
3499,category_3,1081069,52,13
3500,category_3,1081078,1,16
3501,category_3,1081078,2,15
3502,category_3,1081078,3,11
3503,category_3,1081078,4,5
3504,category_3,1081078,5,2
3505,category_3,1081078,6,11
3506,category_3,1081078,7,7
3507,category_3,1081078,39,8
3508,category_3,1081078,40,11
3509,category_3,1081078,41,6
3510,category_3,1081078,42,12
3511,category_3,1081078,43,17
3512,category_3,1081078,44,19
3513,category_3,1081078,45,8
3514,category_3,1081078,46,22
3515,category_3,1081078,47,3
3516,category_3,1081078,48,21
3517,category_3,1081078,49,21
3518,category_3,1081078,50,8
3519,category_3,1081078,51,13
3520,category_3,1081078,52,11
3521,category_3,1081087,1,6
3522,category_3,1081087,2,0
3523,category_3,1081087,3,8
3524,category_3,1081087,4,28
3525,category_3,1081087,5,0
3526,category_3,1081087,6,0
3527,category_3,1081087,7,4
3528,category_3,1081087,40,11
3529,category_3,1081087,41,14
3530,category_3,1081087,42,28
3531,category_3,1081087,43,19
3532,category_3,1081087,44,35
3533,category_3,1081087,45,24
3534,category_3,1081087,46,31
3535,category_3,1081087,47,51
3536,category_3,1081087,48,42
3537,category_3,1081087,49,13
3538,category_3,1081087,50,37
3539,category_3,1081087,51,16
3540,category_3,1081087,52,21
3541,category_1,1081321,1,32
3542,category_1,1081321,2,22
3543,category_1,1081321,3,2
3544,category_1,1081321,4,0
3545,category_1,1081321,5,0
3546,category_1,1081321,6,6
3547,category_1,1081321,7,14
3548,category_1,1081321,39,7
3549,category_1,1081321,40,27
3550,category_1,1081321,41,26
3551,category_1,1081321,42,19
3552,category_1,1081321,43,7
3553,category_1,1081321,44,17
3554,category_1,1081321,45,18
3555,category_1,1081321,46,9
3556,category_1,1081321,47,16
3557,category_1,1081321,48,12
3558,category_1,1081321,49,20
3559,category_1,1081321,50,15
3560,category_1,1081321,51,26
3561,category_1,1081321,52,18
3562,category_1,1081339,1,11
3563,category_1,1081339,2,3
3564,category_1,1081339,3,4
3565,category_1,1081339,4,0
3566,category_1,1081339,5,0
3567,category_1,1081339,6,3
3568,category_1,1081339,7,6
3569,category_1,1081339,40,20
3570,category_1,1081339,41,0
3571,category_1,1081339,42,3
3572,category_1,1081339,43,23
3573,category_1,1081339,44,9
3574,category_1,1081339,45,29
3575,category_1,1081339,46,14
3576,category_1,1081339,47,18
3577,category_1,1081339,48,14
3578,category_1,1081339,49,15
3579,category_1,1081339,50,32
3580,category_1,1081339,51,36
3581,category_1,1081339,52,19
3582,category_4,1082743,1,24
3583,category_4,1082743,2,9
3584,category_4,1082743,3,75
3585,category_4,1082743,4,60
3586,category_4,1082743,5,0
3587,category_4,1082743,6,83
3588,category_4,1082743,39,5
3589,category_4,1082743,40,6
3590,category_4,1082743,41,12
3591,category_4,1082743,42,4
3592,category_4,1082743,43,4
3593,category_4,1082743,44,2
3594,category_4,1082743,45,9
3595,category_4,1082743,46,12
3596,category_4,1082743,47,8
3597,category_4,1082743,48,16
3598,category_4,1082743,49,13
3599,category_4,1082743,50,9
3600,category_4,1082743,51,15
3601,category_4,1082743,52,24
3602,category_1,1084498,1,23
3603,category_1,1084498,2,31
3604,category_1,1084498,3,25
3605,category_1,1084498,4,23
3606,category_1,1084498,5,37
3607,category_1,1084498,6,7
3608,category_1,1084498,7,8
3609,category_1,1084498,39,15
3610,category_1,1084498,40,25
3611,category_1,1084498,41,33
3612,category_1,1084498,42,0
3613,category_1,1084498,43,16
3614,category_1,1084498,44,18
3615,category_1,1084498,45,15
3616,category_1,1084498,46,31
3617,category_1,1084498,47,35
3618,category_1,1084498,48,42
3619,category_1,1084498,49,25
3620,category_1,1084498,50,24
3621,category_1,1084498,51,27
3622,category_1,1084498,52,28
3623,category_1,1085749,1,9
3624,category_1,1085749,2,17
3625,category_1,1085749,3,14
3626,category_1,1085749,4,11
3627,category_1,1085749,5,22
3628,category_1,1085749,6,12
3629,category_1,1085749,7,8
3630,category_1,1085749,39,2
3631,category_1,1085749,40,2
3632,category_1,1085749,41,8
3633,category_1,1085749,42,14
3634,category_1,1085749,43,9
3635,category_1,1085749,44,7
3636,category_1,1085749,45,2
3637,category_1,1085749,46,9
3638,category_1,1085749,47,10
3639,category_1,1085749,48,9
3640,category_1,1085749,49,5
3641,category_1,1085749,50,25
3642,category_1,1085749,51,16
3643,category_1,1085749,52,8
3644,category_3,1090024,1,20
3645,category_3,1090024,2,29
3646,category_3,1090024,3,17
3647,category_3,1090024,4,33
3648,category_3,1090024,5,46
3649,category_3,1090024,6,64
3650,category_3,1090024,7,43
3651,category_3,1090024,39,12
3652,category_3,1090024,40,22
3653,category_3,1090024,41,13
3654,category_3,1090024,42,24
3655,category_3,1090024,43,17
3656,category_3,1090024,44,14
3657,category_3,1090024,45,10
3658,category_3,1090024,46,20
3659,category_3,1090024,47,21
3660,category_3,1090024,48,10
3661,category_3,1090024,49,14
3662,category_3,1090024,50,13
3663,category_3,1090024,51,9
3664,category_3,1090024,52,8
3665,category_1,1090105,1,10
3666,category_1,1090105,2,6
3667,category_1,1090105,3,4
3668,category_1,1090105,4,2
3669,category_1,1090105,5,6
3670,category_1,1090105,6,5
3671,category_1,1090105,7,3
3672,category_1,1090105,39,2
3673,category_1,1090105,40,5
3674,category_1,1090105,41,8
3675,category_1,1090105,42,8
3676,category_1,1090105,43,2
3677,category_1,1090105,44,8
3678,category_1,1090105,45,5
3679,category_1,1090105,46,2
3680,category_1,1090105,47,8
3681,category_1,1090105,48,7
3682,category_1,1090105,49,5
3683,category_1,1090105,50,7
3684,category_1,1090105,51,3
3685,category_1,1090105,52,8
3686,category_1,1090114,1,4
3687,category_1,1090114,2,10
3688,category_1,1090114,3,2
3689,category_1,1090114,4,6
3690,category_1,1090114,5,8
3691,category_1,1090114,6,10
3692,category_1,1090114,7,1
3693,category_1,1090114,39,2
3694,category_1,1090114,40,5
3695,category_1,1090114,41,6
3696,category_1,1090114,42,5
3697,category_1,1090114,43,2
3698,category_1,1090114,44,9
3699,category_1,1090114,45,3
3700,category_1,1090114,46,1
3701,category_1,1090114,47,4
3702,category_1,1090114,48,10
3703,category_1,1090114,49,4
3704,category_1,1090114,50,2
3705,category_1,1090114,51,2
3706,category_1,1090114,52,9
3707,category_2,1090240,1,140
3708,category_2,1090240,2,80
3709,category_2,1090240,3,8
3710,category_2,1090240,4,7
3711,category_2,1090240,5,8
3712,category_2,1090240,6,12
3713,category_2,1090240,7,3
3714,category_2,1090240,39,8
3715,category_2,1090240,40,23
3716,category_2,1090240,41,29
3717,category_2,1090240,42,12
3718,category_2,1090240,43,24
3719,category_2,1090240,44,19
3720,category_2,1090240,45,21
3721,category_2,1090240,46,29
3722,category_2,1090240,47,17
3723,category_2,1090240,48,28
3724,category_2,1090240,49,131
3725,category_2,1090240,50,44
3726,category_2,1090240,51,27
3727,category_2,1090240,52,15
3728,category_2,1090249,1,44
3729,category_2,1090249,39,13
3730,category_2,1090249,40,9
3731,category_2,1090249,41,9
3732,category_2,1090249,42,10
3733,category_2,1090249,43,11
3734,category_2,1090249,44,13
3735,category_2,1090249,45,27
3736,category_2,1090249,46,50
3737,category_2,1090249,47,25
3738,category_2,1090249,48,18
3739,category_2,1090249,49,13
3740,category_2,1090249,50,6
3741,category_2,1090249,51,31
3742,category_2,1090249,52,23
3743,category_2,1090258,1,7
3744,category_2,1090258,2,72
3745,category_2,1090258,3,38
3746,category_2,1090258,4,18
3747,category_2,1090258,5,19
3748,category_2,1090258,6,35
3749,category_2,1090258,7,3
3750,category_2,1090258,39,3
3751,category_2,1090258,40,6
3752,category_2,1090258,41,6
3753,category_2,1090258,42,5
3754,category_2,1090258,43,79
3755,category_2,1090258,44,44
3756,category_2,1090258,45,2
3757,category_2,1090258,46,4
3758,category_2,1090258,47,8
3759,category_2,1090258,48,92
3760,category_2,1090258,49,21
3761,category_2,1090258,50,1
3762,category_2,1090258,51,6
3763,category_2,1090258,52,7
3764,category_2,1090276,1,4
3765,category_2,1090276,2,6
3766,category_2,1090276,3,2
3767,category_2,1090276,4,11
3768,category_2,1090276,5,7
3769,category_2,1090276,6,13
3770,category_2,1090276,39,4
3771,category_2,1090276,40,24
3772,category_2,1090276,41,15
3773,category_2,1090276,42,5
3774,category_2,1090276,43,18
3775,category_2,1090276,44,7
3776,category_2,1090276,45,16
3777,category_2,1090276,46,16
3778,category_2,1090276,47,11
3779,category_2,1090276,48,9
3780,category_2,1090276,49,5
3781,category_2,1090276,50,4
3782,category_2,1090276,51,11
3783,category_2,1090276,52,12
3784,category_1,1090294,1,2
3785,category_1,1090294,2,10
3786,category_1,1090294,3,17
3787,category_1,1090294,4,9
3788,category_1,1090294,5,14
3789,category_1,1090294,6,11
3790,category_1,1090294,7,9
3791,category_1,1090294,40,11
3792,category_1,1090294,41,8
3793,category_1,1090294,42,5
3794,category_1,1090294,43,0
3795,category_1,1090294,44,0
3796,category_1,1090294,45,0
3797,category_1,1090294,46,14
3798,category_1,1090294,47,6
3799,category_1,1090294,48,11
3800,category_1,1090294,49,10
3801,category_1,1090294,50,5
3802,category_1,1090294,51,11
3803,category_1,1090294,52,6
3804,category_1,1090303,1,4
3805,category_1,1090303,2,14
3806,category_1,1090303,3,16
3807,category_1,1090303,4,9
3808,category_1,1090303,5,7
3809,category_1,1090303,6,11
3810,category_1,1090303,7,10
3811,category_1,1090303,39,3
3812,category_1,1090303,40,6
3813,category_1,1090303,41,10
3814,category_1,1090303,42,7
3815,category_1,1090303,43,6
3816,category_1,1090303,44,5
3817,category_1,1090303,45,0
3818,category_1,1090303,46,0
3819,category_1,1090303,47,3
3820,category_1,1090303,48,8
3821,category_1,1090303,49,6
3822,category_1,1090303,50,7
3823,category_1,1090303,51,13
3824,category_1,1090303,52,8
3825,category_2,1092184,1,13
3826,category_2,1092184,2,20
3827,category_2,1092184,3,19
3828,category_2,1092184,4,21
3829,category_2,1092184,5,28
3830,category_2,1092184,6,22
3831,category_2,1092184,7,6
3832,category_2,1092184,39,7
3833,category_2,1092184,40,15
3834,category_2,1092184,41,16
3835,category_2,1092184,42,12
3836,category_2,1092184,43,25
3837,category_2,1092184,44,16
3838,category_2,1092184,45,8
3839,category_2,1092184,46,10
3840,category_2,1092184,47,14
3841,category_2,1092184,48,38
3842,category_2,1092184,49,23
3843,category_2,1092184,50,10
3844,category_2,1092184,51,28
3845,category_2,1092184,52,30
3846,category_3,1097143,1,117
3847,category_3,1097143,2,52
3848,category_3,1097143,3,42
3849,category_3,1097143,4,63
3850,category_3,1097143,5,77
3851,category_3,1097143,6,74
3852,category_3,1097143,7,42
3853,category_3,1097143,40,30
3854,category_3,1097143,41,30
3855,category_3,1097143,42,10
3856,category_3,1097143,43,12
3857,category_3,1097143,44,40
3858,category_3,1097143,45,9
3859,category_3,1097143,46,23
3860,category_3,1097143,47,33
3861,category_3,1097143,48,22
3862,category_3,1097143,49,32
3863,category_3,1097143,50,20
3864,category_3,1097143,51,38
3865,category_3,1097143,52,63
3866,category_2,1098493,1,10
3867,category_2,1098493,2,14
3868,category_2,1098493,3,7
3869,category_2,1098493,4,13
3870,category_2,1098493,5,11
3871,category_2,1098493,6,7
3872,category_2,1098493,7,2
3873,category_2,1098493,39,6
3874,category_2,1098493,40,7
3875,category_2,1098493,41,6
3876,category_2,1098493,42,11
3877,category_2,1098493,43,7
3878,category_2,1098493,44,12
3879,category_2,1098493,45,8
3880,category_2,1098493,46,6
3881,category_2,1098493,47,8
3882,category_2,1098493,48,5
3883,category_2,1098493,49,9
3884,category_2,1098493,50,8
3885,category_2,1098493,51,8
3886,category_2,1098493,52,19
3887,category_2,1098502,1,6
3888,category_2,1098502,2,2
3889,category_2,1098502,3,10
3890,category_2,1098502,4,9
3891,category_2,1098502,5,10
3892,category_2,1098502,6,5
3893,category_2,1098502,7,1
3894,category_2,1098502,39,3
3895,category_2,1098502,40,8
3896,category_2,1098502,41,7
3897,category_2,1098502,42,4
3898,category_2,1098502,43,9
3899,category_2,1098502,44,3
3900,category_2,1098502,45,9
3901,category_2,1098502,46,3
3902,category_2,1098502,47,9
3903,category_2,1098502,48,9
3904,category_2,1098502,49,4
3905,category_2,1098502,50,5
3906,category_2,1098502,51,5
3907,category_2,1098502,52,6
3908,category_2,1101553,1,21
3909,category_2,1101553,2,8
3910,category_2,1101553,3,2
3911,category_2,1101553,4,1
3912,category_2,1101553,5,5
3913,category_2,1101553,6,1
3914,category_2,1101553,39,4
3915,category_2,1101553,40,11
3916,category_2,1101553,41,10
3917,category_2,1101553,42,5
3918,category_2,1101553,43,3
3919,category_2,1101553,44,5
3920,category_2,1101553,45,9
3921,category_2,1101553,46,5
3922,category_2,1101553,47,6
3923,category_2,1101553,48,3
3924,category_2,1101553,49,16
3925,category_2,1101553,50,17
3926,category_2,1101553,51,5
3927,category_2,1101553,52,6
3928,category_2,1101562,1,6
3929,category_2,1101562,2,14
3930,category_2,1101562,3,13
3931,category_2,1101562,4,2
3932,category_2,1101562,5,6
3933,category_2,1101562,6,7
3934,category_2,1101562,7,4
3935,category_2,1101562,39,6
3936,category_2,1101562,40,9
3937,category_2,1101562,41,8
3938,category_2,1101562,42,10
3939,category_2,1101562,43,19
