CategoryCode,ItemCode,DateID,DailySales,PromoStarted,PromoEnded,DiscountValue,DiscountType,SellingPrice
category_2,124954,2022-02-08,5,2022-02-04,2022-02-10,10,Percentage,210
category_2,124954,2022-02-05,2,2022-02-04,2022-02-10,10,Percentage,210
category_2,124954,2022-02-06,1,2022-02-04,2022-02-10,10,Percentage,210
category_2,124954,2022-02-07,3,2022-02-04,2022-02-10,10,Percentage,210
category_2,124954,2021-11-13,4,2021-11-12,2021-11-18,15,Percentage,210
category_2,124954,2021-11-15,9,2021-11-12,2021-11-18,15,Percentage,210
category_2,124954,2021-11-14,4,2021-11-12,2021-11-18,15,Percentage,210
category_2,124954,2021-11-16,5,2021-11-12,2021-11-18,15,Percentage,210
category_2,124954,2021-11-17,11,2021-11-12,2021-11-18,15,Percentage,210
category_2,399220,2021-12-04,4,2021-12-03,2021-12-09,10,Percentage,130
category_2,399220,2021-12-07,6,2021-12-03,2021-12-09,10,Percentage,130
category_2,399220,2021-12-05,4,2021-12-03,2021-12-09,10,Percentage,130
category_2,399220,2021-12-08,4,2021-12-03,2021-12-09,10,Percentage,130
category_2,399220,2021-12-06,5,2021-12-03,2021-12-09,10,Percentage,130
category_2,399220,2021-12-25,12,2021-12-24,2021-12-30,10,Percentage,130
category_2,399220,2021-12-26,6,2021-12-24,2021-12-30,10,Percentage,130
category_2,399220,2021-12-27,5,2021-12-24,2021-12-30,10,Percentage,130
category_2,399220,2021-12-28,11,2021-12-24,2021-12-30,10,Percentage,130
category_2,399220,2021-12-29,46,2021-12-24,2021-12-30,10,Percentage,130
category_2,399220,2021-12-01,7,2021-11-26,2021-12-02,10,Percentage,130
category_2,399220,2021-11-28,4,2021-11-26,2021-12-02,10,Percentage,130
category_2,399220,2021-11-29,3,2021-11-26,2021-12-02,10,Percentage,130
category_2,399220,2021-11-27,6,2021-11-26,2021-12-02,10,Percentage,130
category_2,399220,2021-11-30,6,2021-11-26,2021-12-02,10,Percentage,130
category_2,399220,2021-12-12,6,2021-12-10,2021-12-16,10,Percentage,130
category_2,399220,2021-12-11,4,2021-12-10,2021-12-16,10,Percentage,130
category_2,399220,2021-12-13,6,2021-12-10,2021-12-16,10,Percentage,130
category_2,399220,2021-12-14,5,2021-12-10,2021-12-16,10,Percentage,130
category_2,399220,2021-12-15,4,2021-12-10,2021-12-16,10,Percentage,130
category_2,399220,2021-12-19,13,2021-12-17,2021-12-23,10,Percentage,130
category_2,399220,2021-12-22,10,2021-12-17,2021-12-23,10,Percentage,130
category_2,399220,2021-12-18,13,2021-12-17,2021-12-23,10,Percentage,130
category_2,399220,2021-12-21,7,2021-12-17,2021-12-23,10,Percentage,130
category_2,399220,2021-12-20,11,2021-12-17,2021-12-23,10,Percentage,130
category_3,7666,2021-10-16,68,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-20,28,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-19,2,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-18,55,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-10-17,35,2021-10-15,2021-10-21,30,Percentage,40
category_3,7666,2021-12-12,36,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-11,17,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-13,33,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-14,22,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-12-15,21,2021-12-10,2021-12-16,20,Percentage,40
category_3,7666,2021-10-11,41,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-10,15,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-09,24,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-13,5,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-12,20,2021-10-08,2021-10-14,20,Percentage,40
category_3,7666,2021-10-23,27,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-24,19,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-26,31,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-27,29,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-10-25,10,2021-10-22,2021-10-28,20,Percentage,40
category_3,7666,2021-12-01,11,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-28,3,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-29,3,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-27,31,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-11-30,11,2021-11-26,2021-12-02,20,Percentage,40
category_3,7666,2021-12-04,32,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-07,40,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-05,3,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-08,9,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-06,15,2021-12-03,2021-12-09,20,Percentage,40
category_3,7666,2021-12-19,19,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-22,12,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-18,20,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-21,43,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-20,10,2021-12-17,2021-12-23,20,Percentage,40
category_3,7666,2021-12-25,17,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-26,15,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-27,28,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-28,10,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-12-29,16,2021-12-24,2021-12-30,20,Percentage,40
category_3,7666,2021-10-03,12,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-05,5,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-02,58,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-06,33,2021-10-01,2021-10-07,20,Percentage,40
category_3,7666,2021-10-04,8,2021-10-01,2021-10-07,20,Percentage,40
category_2,1076929,2021-11-13,2,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2021-11-14,1,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2021-11-16,1,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2021-11-17,2,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2022-01-23,3,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-22,2,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-26,4,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-24,5,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-25,1,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-02-16,2,2022-02-11,2022-02-17,10,Percentage,280
category_2,1076929,2022-02-12,1,2022-02-11,2022-02-17,10,Percentage,280
category_2,1076929,2022-02-15,3,2022-02-11,2022-02-17,10,Percentage,280
category_2,1076929,2021-12-25,6,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-26,27,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-27,25,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-28,10,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-29,9,2021-12-24,2021-12-30,30,Percentage,280
category_4,1074823,2021-10-23,66,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-24,81,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-26,35,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-27,58,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-25,81,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-11-23,42,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-22,57,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-24,48,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-21,83,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-20,33,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-10-16,96,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-20,35,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-19,45,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-18,63,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-17,64,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-11-09,24,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-10,42,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-08,14,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-07,32,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-06,32,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-12-22,14,2021-12-17,2021-12-23,15,Percentage,300
category_4,1074823,2021-12-21,33,2021-12-17,2021-12-23,15,Percentage,300
category_4,1074823,2021-10-11,27,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-10,54,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-09,34,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-13,30,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-12,33,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-12-01,2,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-28,56,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-29,16,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-27,64,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-30,24,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-10-31,14,2021-10-29,2021-11-04,15,Percentage,280
category_4,1074823,2021-10-30,38,2021-10-29,2021-11-04,15,Percentage,280
category_4,1074823,2021-11-13,89,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-15,52,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-14,91,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-16,29,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-17,44,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-12-11,3,2021-12-10,2021-12-16,25,Percentage,300
category_4,1074823,2021-12-08,16,2021-12-03,2021-12-09,15,Percentage,300
category_1,1048975,2021-12-19,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-22,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-18,1,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-21,4,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-20,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-11-15,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-14,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-16,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-17,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-01,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-02,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-10-31,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-10-30,1,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-03,1,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-24,2,2021-11-19,2021-11-25,10,Percentage,70
category_1,1048975,2022-01-30,12,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-01-29,13,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-02-01,4,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-02-02,10,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-01-31,5,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2021-12-04,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-07,3,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-08,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-06,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-01,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,1048975,2021-11-30,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,1048975,2021-11-09,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-11-08,3,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-11-06,2,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2022-02-13,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-12,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-16,1,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-14,4,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-15,6,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-09,5,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-08,5,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-05,4,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-06,2,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-07,3,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2021-12-12,3,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-11,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-13,1,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-14,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-26,5,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-27,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-28,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-29,3,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-19,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-22,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-18,1,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-21,4,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-20,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-11-15,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-14,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-16,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-17,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-01,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-02,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-10-31,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-10-30,1,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-03,1,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-24,2,2021-11-19,2021-11-25,10,Percentage,70
category_1,1048975,2022-01-30,12,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-01-29,13,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-02-01,4,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-02-02,10,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-01-31,5,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2021-12-04,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-07,3,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-08,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-06,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-01,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,1048975,2021-11-30,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,1048975,2021-11-09,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-11-08,3,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-11-06,2,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2022-02-13,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-12,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-16,1,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-14,4,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-15,6,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-09,5,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-08,5,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-05,4,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-06,2,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-07,3,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2021-12-12,3,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-11,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-13,1,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-14,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-26,5,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-27,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-28,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-29,3,2021-12-24,2021-12-30,10,Percentage,70
category_4,1074823,2021-10-23,66,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-24,81,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-26,35,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-27,58,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-25,81,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-11-23,42,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-22,57,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-24,48,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-21,83,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-20,33,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-10-16,96,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-20,35,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-19,45,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-18,63,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-17,64,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-11-09,24,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-10,42,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-08,14,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-07,32,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-06,32,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-12-22,14,2021-12-17,2021-12-23,15,Percentage,300
category_4,1074823,2021-12-21,33,2021-12-17,2021-12-23,15,Percentage,300
category_4,1074823,2021-10-11,27,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-10,54,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-09,34,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-13,30,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-12,33,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-12-01,2,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-28,56,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-29,16,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-27,64,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-30,24,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-10-31,14,2021-10-29,2021-11-04,15,Percentage,280
category_4,1074823,2021-10-30,38,2021-10-29,2021-11-04,15,Percentage,280
category_4,1074823,2021-11-13,89,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-15,52,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-14,91,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-16,29,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-17,44,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-12-11,3,2021-12-10,2021-12-16,25,Percentage,300
category_4,1074823,2021-12-08,16,2021-12-03,2021-12-09,15,Percentage,300
category_1,17287,2021-12-05,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-12-08,15,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-12-06,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-11-20,5,2021-11-19,2021-11-25,10,Percentage,70
category_1,17287,2021-11-28,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,17287,2021-11-29,9,2021-11-26,2021-12-02,10,Percentage,70
category_1,17287,2021-11-30,1,2021-11-26,2021-12-02,10,Percentage,70
category_1,17287,2022-01-30,12,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-01-29,9,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-02-02,1,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-02-01,5,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2022-01-31,7,2022-01-28,2022-02-03,10,Percentage,70
category_1,17287,2021-12-19,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-12-18,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-12-21,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-12-20,9,2021-12-17,2021-12-23,10,Percentage,70
category_1,17287,2021-11-01,5,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2021-11-02,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2021-10-31,9,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2021-10-30,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,17287,2022-02-08,7,2022-02-04,2022-02-10,10,Percentage,70
category_1,17287,2022-02-05,1,2022-02-04,2022-02-10,10,Percentage,70
category_1,17287,2021-11-15,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,17287,2021-11-14,6,2021-11-12,2021-11-18,10,Percentage,70
category_1,17287,2021-11-17,2,2021-11-12,2021-11-18,10,Percentage,70
category_1,17287,2022-02-13,9,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-16,5,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-12,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-14,11,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2022-02-15,2,2022-02-11,2022-02-17,10,Percentage,70
category_1,17287,2021-11-09,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,17287,2021-11-06,7,2021-11-05,2021-11-11,10,Percentage,70
category_1,17287,2021-12-11,1,2021-12-10,2021-12-16,10,Percentage,70
category_1,17287,2021-12-28,7,2021-12-24,2021-12-30,10,Percentage,70
category_1,17287,2021-12-29,2,2021-12-24,2021-12-30,10,Percentage,70
category_4,1074823,2021-10-23,66,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-24,81,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-26,35,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-27,58,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-10-25,81,2021-10-22,2021-10-28,25,Percentage,280
category_4,1074823,2021-11-23,42,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-22,57,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-24,48,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-21,83,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-11-20,33,2021-11-19,2021-11-25,25,Percentage,280
category_4,1074823,2021-10-16,96,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-20,35,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-19,45,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-18,63,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-10-17,64,2021-10-15,2021-10-21,25,Percentage,280
category_4,1074823,2021-11-09,24,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-10,42,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-08,14,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-07,32,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-11-06,32,2021-11-05,2021-11-11,15,Percentage,280
category_4,1074823,2021-12-22,14,2021-12-17,2021-12-23,15,Percentage,300
category_4,1074823,2021-12-21,33,2021-12-17,2021-12-23,15,Percentage,300
category_4,1074823,2021-10-11,27,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-10,54,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-09,34,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-13,30,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-10-12,33,2021-10-08,2021-10-14,10,Percentage,280
category_4,1074823,2021-12-01,2,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-28,56,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-29,16,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-27,64,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-11-30,24,2021-11-26,2021-12-02,25,Percentage,300
category_4,1074823,2021-10-31,14,2021-10-29,2021-11-04,15,Percentage,280
category_4,1074823,2021-10-30,38,2021-10-29,2021-11-04,15,Percentage,280
category_4,1074823,2021-11-13,89,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-15,52,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-14,91,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-16,29,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-11-17,44,2021-11-12,2021-11-18,25,Percentage,280
category_4,1074823,2021-12-11,3,2021-12-10,2021-12-16,25,Percentage,300
category_4,1074823,2021-12-08,16,2021-12-03,2021-12-09,15,Percentage,300
category_1,17287,2021-12-05,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-12-08,15,2021-12-03,2021-12-09,10,Percentage,70
category_1,17287,2021-12-06,2,2021-12-03,2021-12-09,10,Percentage,70
